,customer_id,country,recency,num_transactions,date_range,frequency,sum_spend,mean_spend
107,14047,United Kingdom,9,34,364,0.09340659340659341,1290.01,37.94147058823529
108,17925,United Kingdom,373,1,373,0.002680965147453083,244.08,244.08
109,13941,United Kingdom,22,47,351,0.1339031339031339,4912.41,104.51936170212765
110,17017,United Kingdom,3,268,370,0.7243243243243244,8574.11,31.99294776119403
111,14135,United Kingdom,2,134,371,0.3611859838274933,4690.31,35.00231343283583
112,13108,United Kingdom,373,10,373,0.02680965147453083,350.06,35.006
113,12471,Germany,3,531,370,1.4351351351351351,18740.92,35.29363465160075
114,15601,United Kingdom,12,414,361,1.146814404432133,6745.36,16.293140096618355
115,13418,United Kingdom,12,314,361,0.8698060941828255,5845.44,18.61605095541401
116,14766,United Kingdom,9,137,364,0.37637362637362637,2423.07,17.686642335766425
117,15658,United Kingdom,191,56,182,0.3076923076923077,958.9,17.123214285714287
118,14388,United Kingdom,9,191,364,0.5247252747252747,3172.04,16.607539267015706
119,14901,United Kingdom,12,98,361,0.27146814404432135,1414.99,14.438673469387755
120,18041,United Kingdom,12,474,361,1.3130193905817173,4161.14,8.778776371308018
121,15955,United Kingdom,25,185,348,0.5316091954022989,4389.81,23.728702702702705
122,15070,United Kingdom,373,1,373,0.002680965147453083,106.2,106.2
123,16244,United Kingdom,212,91,161,0.5652173913043478,1522.75,16.733516483516482
124,15111,United Kingdom,30,84,343,0.24489795918367346,1567.48,18.660476190476192
125,14390,United Kingdom,11,291,362,0.8038674033149171,4592.47,15.781683848797252
126,16546,United Kingdom,291,31,82,0.3780487804878049,-95.93,-3.0945161290322583
127,15260,United Kingdom,101,78,272,0.2867647058823529,1780.77,22.830384615384617
128,13305,United Kingdom,5,81,368,0.22010869565217392,2000.86,24.701975308641973
129,14491,United Kingdom,176,17,197,0.08629441624365482,340.93,20.05470588235294
130,14060,United Kingdom,5,203,368,0.5516304347826086,6135.38,30.223546798029556
131,15923,United Kingdom,373,21,373,0.05630026809651475,127.08,6.051428571428572
132,16752,United Kingdom,373,9,373,0.024128686327077747,207.5,23.055555555555557
133,17287,United Kingdom,27,124,346,0.3583815028901734,1064.11,8.581532258064515
134,15363,United Kingdom,242,17,131,0.1297709923664122,318.05,18.708823529411767
135,12915,United Kingdom,149,22,224,0.09821428571428571,363.65,16.529545454545453
136,15544,United Kingdom,9,261,364,0.717032967032967,3542.51,13.572835249042146
137,15738,United Kingdom,19,176,354,0.4971751412429379,4788.77,27.208920454545456
138,16042,United Kingdom,23,75,350,0.21428571428571427,1147.37,15.298266666666665
139,17381,United Kingdom,9,110,364,0.3021978021978022,20272.43,184.2948181818182
140,15827,United Kingdom,74,134,299,0.44816053511705684,1641.48,12.249850746268656
141,14180,United Kingdom,11,248,362,0.6850828729281768,4640.77,18.712782258064518
142,13117,United Kingdom,22,76,351,0.21652421652421652,984.91,12.959342105263158
143,16916,United Kingdom,24,143,349,0.40974212034383956,576.26,4.029790209790209
144,17964,United Kingdom,32,104,341,0.30498533724340177,471.7,4.535576923076923
145,14466,United Kingdom,30,72,343,0.2099125364431487,2272.4,31.561111111111114
146,17235,United Kingdom,26,29,347,0.08357348703170028,550.06,18.96758620689655
147,16510,United Kingdom,373,13,373,0.03485254691689008,248.1,19.084615384615383
148,17802,United Kingdom,83,147,290,0.506896551724138,1251.84,8.515918367346938
149,15107,United Kingdom,312,20,61,0.32786885245901637,247.66,12.383
150,17976,United Kingdom,373,65,373,0.1742627345844504,353.19,5.433692307692308
151,14449,United Kingdom,19,258,354,0.7288135593220338,907.1,3.5158914728682173
152,15838,United Kingdom,12,169,361,0.46814404432132967,33350.76,197.341775147929
153,16781,United Kingdom,366,19,7,2.7142857142857144,294.65,15.507894736842104
154,17547,United Kingdom,373,2,373,0.005361930294906166,-11.8,-5.9
155,13491,United Kingdom,52,86,321,0.26791277258566976,1215.82,14.137441860465115
156,16186,United Kingdom,23,219,350,0.6257142857142857,3991.94,18.228036529680367
157,17685,United Kingdom,17,130,356,0.3651685393258427,3191.53,24.550230769230772
158,17581,United Kingdom,1,452,372,1.2150537634408602,10736.11,23.75245575221239
159,15732,United Kingdom,213,14,160,0.0875,294.12,21.00857142857143
160,13138,United Kingdom,23,63,350,0.18,962.39,15.276031746031746
161,15823,United Kingdom,338,17,35,0.4857142857142857,-840.76,-49.45647058823529
162,17567,United Kingdom,8,177,365,0.4849315068493151,4012.56,22.669830508474575
163,15061,United Kingdom,4,410,369,1.1111111111111112,54228.74,132.26521951219513
164,16203,United Kingdom,59,36,314,0.11464968152866242,589.15,16.365277777777777
165,15640,United Kingdom,5,495,368,1.3451086956521738,12433.34,25.117858585858585
166,15574,United Kingdom,178,168,195,0.8615384615384616,702.25,4.180059523809524
167,16770,United Kingdom,58,146,315,0.4634920634920635,744.9,5.102054794520548
168,17838,United Kingdom,27,137,346,0.3959537572254335,2312.7,16.881021897810218
169,17228,United Kingdom,16,208,357,0.5826330532212886,1906.09,9.16389423076923
170,14829,United Kingdom,30,45,343,0.13119533527696792,644.65,14.325555555555555
171,17412,United Kingdom,3,66,370,0.1783783783783784,1258.06,19.061515151515152
172,14031,United Kingdom,8,258,365,0.7068493150684931,14634.640000000001,56.72341085271319
173,14775,United Kingdom,59,60,314,0.1910828025477707,1011.9,16.865
174,12971,United Kingdom,4,308,369,0.8346883468834688,10930.26,35.487857142857145
175,15834,United Kingdom,71,276,302,0.9139072847682119,2084.9,7.553985507246377
176,17659,United Kingdom,4,161,369,0.4363143631436314,2954.75,18.35248447204969
177,15299,United Kingdom,68,12,305,0.03934426229508197,3787.09,315.59083333333336
178,15646,United Kingdom,158,36,215,0.16744186046511628,425.14000000000004,11.809444444444445
179,13958,United Kingdom,373,5,373,0.013404825737265416,-102.45,-20.490000000000002
180,14443,United Kingdom,54,98,319,0.3072100313479624,1400.88,14.29469387755102
181,14156,EIRE,10,1420,363,3.911845730027548,113384.14,79.84798591549296
182,16995,United Kingdom,373,1,373,0.002680965147453083,-1.25,-1.25
183,13402,United Kingdom,128,39,245,0.15918367346938775,621.23,15.92897435897436
184,18168,United Kingdom,177,140,196,0.7142857142857143,1133.64,8.097428571428573
185,17757,United Kingdom,2,742,371,2.0,5585.49,7.527614555256064
186,14625,United Kingdom,186,57,187,0.3048128342245989,848.48,14.88561403508772
187,13011,United Kingdom,373,3,373,0.00804289544235925,50.550000000000004,16.85
188,13798,United Kingdom,2,439,371,1.1832884097035041,36351.42,82.8050569476082
189,15384,United Kingdom,170,43,203,0.21182266009852216,635.76,14.785116279069767
190,14264,United Kingdom,155,19,218,0.0871559633027523,319.47,16.81421052631579
191,13295,United Kingdom,360,11,13,0.8461538461538461,197.95000000000002,17.995454545454546
192,16754,United Kingdom,373,2,373,0.005361930294906166,2002.4,1001.2
193,16634,United Kingdom,223,9,150,0.06,217.9,24.211111111111112
194,18239,United Kingdom,219,88,154,0.5714285714285714,1561.6100000000001,17.745568181818182
195,14576,United Kingdom,373,1,373,0.002680965147453083,35.400000000000006,35.400000000000006
196,13145,United Kingdom,40,7,333,0.021021021021021023,614.77,87.82428571428571
197,14395,United Kingdom,3,353,370,0.9540540540540541,3471.91,9.83543909348442
198,14865,United Kingdom,8,4,365,0.010958904109589041,52.2,13.05
199,15093,United Kingdom,19,112,354,0.3163841807909605,4410.14,39.376250000000006
200,12738,Germany,373,11,373,0.029490616621983913,155.35,14.122727272727273
201,16150,United Kingdom,39,136,334,0.40718562874251496,1906.07,14.015220588235294
202,17552,United Kingdom,43,51,330,0.15454545454545454,909.96,17.842352941176472
203,14236,United Kingdom,81,15,292,0.05136986301369863,490.86,32.724000000000004
204,17961,United Kingdom,22,249,351,0.7094017094017094,1296.44,5.206586345381527
205,14573,United Kingdom,180,241,193,1.2487046632124352,1603.72,6.654439834024896
206,17135,United Kingdom,17,52,355,0.14647887323943662,1139.73,21.917884615384615
207,17396,United Kingdom,40,27,332,0.08132530120481928,7330.8,271.5111111111111
208,14213,United Kingdom,372,5,372,0.013440860215053764,-1192.2,-238.44
209,12967,United Kingdom,4,33,368,0.08967391304347826,1194.75,36.20454545454545
210,12686,France,372,7,372,0.01881720430107527,89.14,12.734285714285715
211,14679,United Kingdom,372,1,372,0.002688172043010753,-2.55,-2.55
212,15240,United Kingdom,45,83,327,0.25382262996941896,1685.57,20.308072289156627
213,18225,United Kingdom,4,286,368,0.7771739130434783,5361.02,18.744825174825177
214,13370,United Kingdom,367,44,5,8.8,721.32,16.393636363636364
215,16883,United Kingdom,188,38,184,0.20652173913043478,276.73,7.282368421052632
216,13520,Switzerland,59,95,313,0.3035143769968051,3487.75,36.713157894736845
217,12841,United Kingdom,5,439,367,1.1961852861035422,3876.4,8.830068337129841
218,16905,United Kingdom,6,209,366,0.5710382513661202,3085.48,14.763062200956938
219,12427,Germany,12,35,360,0.09722222222222222,708.37,20.239142857142856
220,17967,United Kingdom,372,48,372,0.12903225806451613,123.07,2.5639583333333333
221,16891,United Kingdom,2,203,370,0.5486486486486486,809.7,3.9886699507389163
222,14589,United Kingdom,372,3,372,0.008064516129032258,39.75,13.25
223,14680,United Kingdom,26,320,346,0.9248554913294798,26932.34,84.1635625
224,17884,United Kingdom,4,117,368,0.3179347826086957,717.45,6.1320512820512825
225,12557,Spain,17,33,355,0.09295774647887324,11990.960000000001,363.36242424242425
226,14083,United Kingdom,5,181,367,0.49318801089918257,1018.43,5.626685082872928
227,13013,United Kingdom,2,222,370,0.6,4786.99,21.563018018018017
228,14210,United Kingdom,92,103,280,0.3678571428571429,1900.89,18.455242718446602
229,16477,United Kingdom,64,146,308,0.474025974025974,2494.46,17.085342465753424
230,12600,Germany,29,65,343,0.18950437317784258,2581.04,39.70830769230769
231,16013,United Kingdom,4,151,368,0.41032608695652173,33366.25,220.9685430463576
232,17949,United Kingdom,2,79,370,0.21351351351351353,52750.84,667.7321518987342
233,12779,Poland,22,159,350,0.4542857142857143,3868.7,24.331446540880503
234,16926,United Kingdom,372,14,372,0.03763440860215054,230.25,16.446428571428573
235,17787,United Kingdom,153,134,219,0.6118721461187214,1865.19,13.919328358208956
236,12682,France,4,525,368,1.4266304347826086,12288.22,23.406133333333333
237,14723,United Kingdom,11,278,361,0.7700831024930748,1158.3,4.1665467625899275
238,17954,United Kingdom,6,489,366,1.3360655737704918,2295.37,4.6940081799591
239,17819,United Kingdom,72,49,300,0.16333333333333333,3661.0699999999997,74.71571428571428
240,12712,Germany,23,142,349,0.4068767908309456,4241.63,29.8706338028169
241,15373,United Kingdom,9,137,363,0.3774104683195592,2213.11,16.154087591240877
242,16140,United Kingdom,53,37,319,0.11598746081504702,703.77,19.02081081081081
243,17198,United Kingdom,24,96,348,0.27586206896551724,692.22,7.210625
244,17238,United Kingdom,3,566,369,1.5338753387533874,3744.65,6.615989399293286
245,12793,Portugal,335,24,37,0.6486486486486487,545.48,22.728333333333335
246,15769,United Kingdom,8,147,364,0.40384615384615385,51823.72,352.54231292517005
247,14396,United Kingdom,66,73,306,0.238562091503268,487.99,6.684794520547945
248,14898,United Kingdom,24,119,348,0.34195402298850575,1228.32,10.322016806722688
249,12725,Italy,372,24,372,0.06451612903225806,427.8,17.825
250,16725,United Kingdom,303,152,69,2.2028985507246377,775.07,5.0991447368421055
251,12395,Belgium,16,159,356,0.44662921348314605,2998.28,18.857106918238994
252,16455,United Kingdom,64,99,308,0.32142857142857145,1841.18,18.59777777777778
253,13081,United Kingdom,2,1061,370,2.8675675675675674,27964.48,26.356720075400567
254,15545,United Kingdom,55,81,317,0.2555205047318612,292.71999999999997,3.613827160493827
255,17243,United Kingdom,2,407,368,1.1059782608695652,8628.55,21.200368550368548
256,15465,United Kingdom,20,104,350,0.29714285714285715,6945.0199999999995,66.77903846153846
257,15708,United Kingdom,41,297,329,0.9027355623100304,3329.7200000000003,11.211178451178451
258,13089,United Kingdom,3,1857,367,5.059945504087193,57385.88,30.90246634356489
259,16033,United Kingdom,6,1152,364,3.1648351648351647,8727.61,7.576050347222223
260,13838,United Kingdom,6,174,364,0.47802197802197804,691.73,3.975459770114943
261,15351,United Kingdom,13,233,357,0.6526610644257703,1862.14,7.992017167381975
262,18055,United Kingdom,8,363,362,1.0027624309392265,6752.14,18.60093663911846
263,15038,United Kingdom,44,133,326,0.40797546012269936,665.59,5.004436090225564
264,18109,United Kingdom,2,454,368,1.233695652173913,7925.32,17.456651982378855
265,13069,United Kingdom,1,470,369,1.2737127371273713,3717.82,7.910255319148937
266,16241,United Kingdom,10,662,360,1.8388888888888888,2607.87,3.939380664652568
267,14800,United Kingdom,48,392,322,1.2173913043478262,4236.34,10.806989795918367
268,16839,United Kingdom,9,298,361,0.8254847645429363,15357.78,51.5361744966443
269,16168,United Kingdom,11,99,359,0.2757660167130919,3770.6,38.086868686868684
270,16931,United Kingdom,6,898,364,2.467032967032967,4604.22,5.127193763919822
271,16814,United Kingdom,15,325,355,0.9154929577464789,6500.6,20.001846153846156
272,13269,United Kingdom,2,320,368,0.8695652173913043,5315.92,16.61225
273,14813,United Kingdom,370,30,370,0.08108108108108109,155.43,5.181
274,12567,France,23,463,347,1.3342939481268012,9114.94,19.686695464362852
275,17062,United Kingdom,314,71,56,1.2678571428571428,534.47,7.52774647887324
276,15332,Lithuania,367,35,3,11.666666666666666,1661.06,47.45885714285714
277,14810,United Kingdom,41,255,329,0.7750759878419453,2087.88,8.187764705882353
278,16353,United Kingdom,4,94,366,0.2568306010928962,6675.71,71.0181914893617
279,18118,United Kingdom,11,1284,359,3.5766016713091924,5595.77,4.3580763239875395
280,13831,United Kingdom,17,74,353,0.2096317280453258,2202.99,29.77013513513513
281,13506,United Kingdom,313,29,57,0.5087719298245614,452.82,15.614482758620689
282,17796,United Kingdom,41,82,329,0.24924012158054712,697.9,8.510975609756096
283,15716,United Kingdom,146,118,224,0.5267857142857143,1118.81,9.481440677966102
284,18156,United Kingdom,13,140,357,0.39215686274509803,734.94,5.2495714285714286
285,15221,United Kingdom,367,11,3,3.6666666666666665,114.1,10.372727272727273
286,16983,United Kingdom,13,149,357,0.4173669467787115,1920.2,12.887248322147652
287,17059,United Kingdom,30,516,340,1.5176470588235293,3095.04,5.9981395348837205
288,16327,United Kingdom,15,319,355,0.8985915492957747,3844.22,12.050846394984326
289,17211,United Kingdom,27,213,343,0.6209912536443148,2299.67,10.796572769953052
290,17026,United Kingdom,186,4,184,0.021739130434782608,154.82999999999998,38.707499999999996
291,15570,United Kingdom,8,330,362,0.9116022099447514,4109.97,12.454454545454546
292,15880,United Kingdom,370,106,370,0.2864864864864865,313.28000000000003,2.955471698113208
293,16718,United Kingdom,370,45,370,0.12162162162162163,623.75,13.86111111111111
294,15808,United Kingdom,307,210,63,3.3333333333333335,3724.77,17.737
295,17858,United Kingdom,6,199,364,0.5467032967032966,5155.66,25.9078391959799
296,16393,United Kingdom,3,358,367,0.9754768392370572,2941.05,8.21522346368715
297,14161,United Kingdom,216,108,154,0.7012987012987013,1110.52,10.282592592592593
298,17863,United Kingdom,60,148,310,0.4774193548387097,3160.0,21.35135135135135
299,16411,United Kingdom,20,45,350,0.12857142857142856,214.65,4.7700000000000005
300,16402,United Kingdom,265,60,105,0.5714285714285714,299.6,4.993333333333334
301,15023,United Kingdom,4,563,366,1.5382513661202186,6763.16,12.01271758436945
302,17402,United Kingdom,5,59,365,0.16164383561643836,2633.85,44.641525423728815
303,15426,United Kingdom,20,300,350,0.8571428571428571,1429.9,4.766333333333334
304,12647,Germany,23,128,347,0.3688760806916426,3669.92,28.67125
305,15894,United Kingdom,254,41,116,0.35344827586206895,263.55,6.4280487804878055
306,15867,United Kingdom,6,463,364,1.271978021978022,3797.79,8.20257019438445
307,14506,United Kingdom,18,316,352,0.8977272727272727,2012.17,6.367626582278481
308,15555,United Kingdom,13,925,357,2.5910364145658265,4758.2,5.144
309,13034,United Kingdom,55,37,315,0.11746031746031746,642.77,17.372162162162162
310,15889,United Kingdom,157,93,213,0.43661971830985913,446.87,4.80505376344086
311,15953,United Kingdom,16,103,354,0.2909604519774011,1634.53,15.869223300970873
312,16143,United Kingdom,4,118,366,0.3224043715846995,2419.84,20.5071186440678
313,12720,Germany,3,359,367,0.9782016348773842,5713.28,15.914428969359331
314,16422,United Kingdom,18,399,352,1.1335227272727273,33805.69,84.72604010025063
315,12747,United Kingdom,3,103,367,0.28065395095367845,4196.01,40.737961165048546
316,15502,United Kingdom,16,252,354,0.711864406779661,5541.46,21.989920634920637
317,12763,Japan,139,18,231,0.07792207792207792,494.08,27.448888888888888
318,14081,United Kingdom,268,156,102,1.5294117647058822,904.67,5.799166666666666
319,17965,United Kingdom,38,329,332,0.9909638554216867,2622.57,7.971337386018238
320,14404,United Kingdom,34,104,336,0.30952380952380953,1434.72,13.795384615384616
321,13579,United Kingdom,15,23,355,0.0647887323943662,467.04,20.30608695652174
322,13174,United Kingdom,17,314,353,0.8895184135977338,2817.03,8.971433121019109
323,15987,United Kingdom,13,140,356,0.39325842696629215,1451.28,10.366285714285715
324,17677,United Kingdom,2,321,367,0.8746594005449592,16219.22,50.527165109034264
325,13652,United Kingdom,46,63,323,0.19504643962848298,1095.08,17.38222222222222
326,12586,Italy,18,12,351,0.03418803418803419,179.94000000000003,14.995000000000003
327,17428,United Kingdom,1,343,368,0.9320652173913043,17078.45,49.79139941690962
328,16161,United Kingdom,2,502,367,1.3678474114441417,5352.97,10.663286852589643
329,16858,United Kingdom,367,13,2,6.5,345.89000000000004,26.60692307692308
330,18219,United Kingdom,3,115,366,0.31420765027322406,2019.77,17.56321739130435
331,14293,United Kingdom,4,61,365,0.16712328767123288,1046.56,17.15672131147541
332,14748,United Kingdom,30,92,339,0.2713864306784661,1311.79,14.25858695652174
333,16638,United Kingdom,23,95,346,0.2745664739884393,1676.47,17.647052631578948
334,17674,United Kingdom,75,27,294,0.09183673469387756,551.04,20.40888888888889
335,12808,Portugal,37,28,332,0.08433734939759036,483.65000000000003,17.273214285714285
336,13094,United Kingdom,22,30,347,0.08645533141210375,1708.8600000000001,56.962
337,15899,United Kingdom,369,4,369,0.01084010840108401,56.25,14.0625
338,12708,Germany,30,174,339,0.5132743362831859,2616.32,15.036321839080461
339,15898,United Kingdom,2,87,367,0.23705722070844687,1384.68,15.915862068965518
340,17691,United Kingdom,359,19,10,1.9,290.40000000000003,15.28421052631579
341,17227,United Kingdom,19,47,350,0.13428571428571429,939.32,19.985531914893617
342,15039,United Kingdom,10,1508,359,4.2005571030640665,19786.44,13.120981432360741
343,15919,United Kingdom,20,143,349,0.40974212034383956,639.89,4.4747552447552446
344,13497,United Kingdom,283,20,86,0.23255813953488372,321.05,16.052500000000002
345,15860,United Kingdom,41,142,328,0.4329268292682927,977.21,6.881760563380282
346,14189,United Kingdom,3,277,366,0.7568306010928961,4604.31,16.622057761732854
347,15304,United Kingdom,61,26,308,0.08441558441558442,680.3,26.165384615384614
348,14867,United Kingdom,186,37,183,0.20218579234972678,701.33,18.954864864864867
349,14344,United Kingdom,128,71,241,0.2946058091286307,889.9300000000001,12.534225352112676
350,12474,Germany,18,457,351,1.3019943019943019,7116.47,15.572144420131291
351,16719,United Kingdom,15,203,354,0.5734463276836158,1773.92,8.738522167487686
352,15048,United Kingdom,66,98,303,0.3234323432343234,380.57,3.8833673469387753
353,15301,United Kingdom,51,247,318,0.7767295597484277,5028.12,20.35676113360324
